,data,idr_manha,idr_tarde,idf_manha,idf_tarde,tmp_manha,tmp_tarde
198,2019-07-18,0.4123333333333334,0.49183333333333334,0.050833333333333335,0.0635,14.582500000000001,18.455666666666666
199,2019-07-19,0.025000000000000005,0.02033333333333333,0.11433333333333333,0.13033333333333336,15.090333333333334,17.733999999999998
200,2019-07-20,0.377,0.467,0.05933333333333333,0.07066666666666667,16.40516666666667,20.0845
201,2019-07-21,0.389,0.3096666666666666,0.06066666666666667,0.10383333333333333,17.153,20.186666666666667
202,2019-07-22,0.33249999999999996,0.19366666666666665,0.07400000000000001,0.13516666666666666,19.095166666666668,21.8505
203,2019-07-23,0.006833333333333334,0.03383333333333333,0.083,0.14766666666666667,18.164333333333335,19.970499999999998
204,2019-07-24,0.007833333333333333,0.04583333333333334,0.08016666666666666,0.14666666666666667,17.28933333333333,17.482499999999998
205,2019-07-25,0.01966666666666667,0.007166666666666668,0.11233333333333334,0.09499999999999999,16.578333333333333,17.647833333333335
206,2019-07-26,0.2093333333333333,0.136,0.10916666666666668,0.14300000000000002,18.670333333333335,18.854166666666664
207,2019-07-27,0.09866666666666667,0.10133333333333333,0.12783333333333333,0.16133333333333333,10.933166666666665,13.271666666666667
208,2019-07-28,0.2953333333333333,0.31216666666666665,0.08466666666666667,0.11333333333333334,12.6835,15.019666666666666
209,2019-07-29,0.29833333333333334,0.3225,0.08666666666666667,0.10533333333333335,16.593833333333333,20.607666666666667
210,2019-07-30,0.027,0.0755,0.1075,0.171,15.880833333333333,17.458499999999997
211,2019-07-31,0.4433333333333333,0.5373333333333333,0.050499999999999996,0.061000000000000006,14.738833333333334,18.723666666666663
212,2019-08-01,0.41250000000000003,0.4284999999999999,0.06,0.08699999999999998,17.872166666666665,22.755
213,2019-08-02,0.1425,0.163,0.12416666666666666,0.15899999999999997,10.473833333333333,12.746666666666668
214,2019-08-03,0.47,0.5698333333333333,0.04783333333333334,0.0575,9.798333333333332,13.098166666666666
215,2019-08-04,0.461,0.5773333333333334,0.05016666666666667,0.05666666666666667,9.545666666666667,12.769666666666666
216,2019-08-05,0.47750000000000004,0.5665,0.04783333333333334,0.05933333333333333,11.365499999999999,16.655166666666666
217,2019-08-06,0.42883333333333334,0.5041666666666667,0.059500000000000004,0.07500000000000001,15.250666666666667,20.228666666666665
218,2019-08-07,0.42366666666666664,0.46483333333333327,0.062,0.08566666666666667,18.177833333333336,23.34
219,2019-08-08,0.226,0.04666666666666667,0.1205,0.16033333333333333,18.922833333333333,20.370333333333335
220,2019-08-09,0.09733333333333334,0.2231666666666667,0.13799999999999998,0.15816666666666665,18.423,22.214166666666667
221,2019-08-10,0.17500000000000002,0.25366666666666665,0.12733333333333333,0.15016666666666667,15.726999999999999,15.740333333333332
222,2019-08-11,0.45766666666666667,0.5558333333333333,0.05566666666666667,0.0665,12.558333333333335,16.799333333333337
223,2019-08-12,0.19366666666666665,0.042,0.129,0.14766666666666667,16.664333333333335,17.072333333333333
224,2019-08-13,0.2343333333333333,0.38366666666666666,0.115,0.11583333333333334,9.947,11.437166666666664
225,2019-08-14,0.04883333333333333,0.2853333333333333,0.14083333333333334,0.14883333333333335,8.8685,11.922833333333335
226,2019-08-15,0.4761666666666667,0.49883333333333324,0.054833333333333324,0.08333333333333333,12.557666666666668,17.212999999999997
227,2019-08-16,0.45483333333333337,0.5116666666666667,0.06,0.08100000000000002,14.725333333333333,20.732
228,2019-08-17,0.403,0.395,0.07516666666666667,0.11083333333333334,18.770166666666668,22.5495
229,2019-08-18,0.0335,0.2005,0.13883333333333334,0.17666666666666667,14.435,14.487833333333333
230,2019-08-19,0.32066666666666666,0.3503333333333334,0.10066666666666668,0.13083333333333333,9.605333333333332,12.8175
231,2019-08-20,0.14916666666666667,0.383,0.13116666666666665,0.12833333333333333,11.706499999999998,14.034333333333334
232,2019-08-21,0.2685,0.5479999999999999,0.10766666666666667,0.08116666666666666,11.073333333333332,13.978666666666664
233,2019-08-22,0.43050000000000005,0.3983333333333334,0.07166666666666667,0.11283333333333334,13.040666666666667,15.492666666666667
234,2019-08-23,0.27616666666666667,0.3845,0.11449999999999999,0.12733333333333335,13.008666666666665,15.385666666666665
235,2019-08-24,0.41683333333333333,0.578,0.07333333333333335,0.07333333333333335,13.272499999999999,16.235333333333333
236,2019-08-25,0.4555,0.5631666666666667,0.06433333333333334,0.07600000000000001,14.144666666666666,17.740166666666667
237,2019-08-26,0.4046666666666667,0.4044999999999999,0.0835,0.12133333333333335,14.839166666666666,19.409499999999998
238,2019-08-27,0.2175,0.3681666666666667,0.133,0.1425,17.36616666666667,20.155833333333334
239,2019-08-28,0.43516666666666665,0.528,0.07416666666666666,0.09100000000000001,17.439333333333334,21.106166666666667
240,2019-08-29,0.44849999999999995,0.5073333333333333,0.07166666666666667,0.09666666666666666,18.987,23.999499999999998
241,2019-08-30,0.3006666666666667,0.36166666666666664,0.11833333333333333,0.14383333333333334,20.090833333333332,22.7985
242,2019-08-31,0.005333333333333333,0.007833333333333335,0.09500000000000001,0.13333333333333333,15.726333333333331,15.804666666666668
243,2019-09-01,0.3388333333333333,0.5035,0.10616666666666667,0.10149999999999999,13.941166666666666,16.425166666666666
244,2019-09-02,0.48233333333333334,0.6051666666666667,0.06433333333333334,0.074,13.339666666666668,16.608666666666668
245,2019-09-03,0.40700000000000003,0.3145,0.09166666666666667,0.15016666666666667,13.076500000000001,15.086999999999998
246,2019-09-04,0.4583333333333333,0.6255000000000001,0.072,0.07133333333333333,11.294666666666666,13.604999999999999
247,2019-09-05,0.4331666666666667,0.6003333333333333,0.0795,0.0785,10.688333333333333,14.354166666666666
248,2019-09-06,0.043166666666666666,0.03566666666666667,0.17600000000000002,0.16466666666666668,14.609333333333332,16.11616666666667
249,2019-09-07,0.012166666666666668,0.04133333333333334,0.10866666666666668,0.19899999999999998,16.968166666666665,19.63316666666667
250,2019-09-08,0.10833333333333332,0.128,0.155,0.2065,19.3625,23.51866666666667
251,2019-09-09,0.17266666666666666,0.32566666666666666,0.154,0.16966666666666666,21.411666666666665,26.218
252,2019-09-10,0.06466666666666666,0.164,0.17983333333333332,0.2213333333333333,17.166499999999996,17.983833333333333
253,2019-09-11,0.07016666666666667,0.09066666666666667,0.1745,0.2191666666666667,17.962000000000003,20.619333333333334
254,2019-09-12,0.01916666666666667,0.05083333333333334,0.1565,0.22666666666666668,17.491333333333333,18.263333333333335
255,2019-09-13,0.33216666666666667,0.3541666666666667,0.11983333333333333,0.16383333333333336,15.429499999999999,17.259333333333334
256,2019-09-14,0.07516666666666667,0.034666666666666665,0.19783333333333333,0.1865,16.732833333333332,18.384833333333333
257,2019-09-15,0.18816666666666668,0.391,0.16516666666666666,0.15783333333333335,19.926166666666667,24.415000000000003
258,2019-09-16,0.2725,0.2655,0.14933333333333335,0.18583333333333332,23.736000000000004,21.0765
259,2019-09-17,0.020166666666666666,0.016333333333333335,0.15683333333333335,0.18716666666666662,15.517833333333334,16.36916666666667
260,2019-09-18,0.006333333333333333,0.0165,0.12250000000000001,0.18599999999999997,15.845,17.445999999999998
261,2019-09-19,0.3721666666666667,0.46233333333333343,0.113,0.134,17.547166666666666,21.849999999999998
262,2019-09-20,0.02783333333333333,0.043333333333333335,0.1713333333333333,0.23099999999999998,14.558999999999997,15.264166666666668
263,2019-09-21,0.3428333333333333,0.43983333333333335,0.12383333333333335,0.14233333333333334,14.569999999999999,17.229333333333333
264,2019-09-22,0.5238333333333334,0.6278333333333334,0.0645,0.079,14.267166666666663,17.4005
265,2019-09-23,0.5045000000000001,0.6255000000000001,0.07050000000000001,0.08133333333333334,13.642333333333335,16.817166666666665
266,2019-09-24,0.5188333333333334,0.6263333333333334,0.06750000000000002,0.081,16.164833333333334,19.206833333333332
267,2019-09-25,0.508,0.6114999999999999,0.07083333333333335,0.08566666666666667,17.195333333333334,20.410666666666668
268,2019-09-26,0.49233333333333346,0.596,0.07616666666666666,0.09066666666666667,18.069,21.215666666666667
269,2019-09-27,0.15083333333333332,0.17933333333333332,0.19999999999999996,0.23316666666666663,16.39,17.471333333333334
270,2019-09-28,0.49783333333333335,0.5311666666666666,0.07783333333333332,0.11383333333333333,16.28316666666667,19.35183333333333
